index,trans_date_trans_time,cc_num,device_os,merchant,amt,trans_num,unix_time,first,last,gender,street,city,zip,job,dob,lat,long,city_pop,state,category,merch_lat,merch_long,merchant_id
31769,2023-07-26 00:00:00,5160492334012253,,Merchant_59,198.48815374806605,TR665267,1691625600,TestFirst9,TestLast9,M,670 Test St,Test City,87713.0,Clerk,1987-06-10,,,,,Travel,-80.45996545485183,-81.74311296435529,59
31770,2023-05-15 00:00:00,1231978459576854,other,Merchant_49,244.470937702126,TR910990,1685491200,John,Davis,M,Maple St,Chicago,68038.0,Doctor,2004-03-23,41.8781,-87.6298,2716000.0,IL,Entertainment,-86.438761259704,178.66385260859022,49
31771,2023-11-25 00:00:00,6912978195214509,Windows,Merchant_19,205.40709836781656,TR221082,1676160000,John,Wilson,F,Main St,Chicago,65071.0,Artist,1966-01-08,41.8781,-87.6298,2716000.0,IL,Electronics,74.14741804705375,-67.80265419735579,19
31772,2023-02-24 00:00:00,7184673287835802,,Merchant_100,415.27093311509,TR552621,1691625600,TestFirst6,TestLast6,M,944 Test St,Test City,65392.0,Lawyer,1968-01-08,,,,,Travel,-71.4772913272537,-30.29339434798345,100
31773,2023-05-27 00:00:00,5491563353191361,,Merchant_96,362.4715282686208,TR599068,1702252800,Joe,Williams,F,2nd Ave,Chicago,84918.0,Doctor,1997-12-30,41.8781,-87.6298,2716000.0,IL,Entertainment,89.06913218571336,-115.5370875639332,96
31774,2023-05-06 00:00:00,1098384171847569,macOS,Merchant_19,21.80375867016453,TR536663,1684022400,Mike,Wilson,M,Elm St,Los Angeles,43927.0,Engineer,1964-03-01,34.0522,-118.2437,3979576.0,CA,Electronics,74.14741804705375,-67.80265419735579,19
31775,2023-08-04 00:00:00,1630543096299767,,Merchant_91,392.89776491621774,TR856564,1684281600,Bob,Davis,F,Maple St,Houston,24101.0,Nurse,1985-07-14,29.7604,-95.3698,2328000.0,TX,Travel,79.7067731441328,112.03571661664807,91
31776,2023-03-04 00:00:00,9785910187654248,other,Merchant_31,126.55334429932638,TR799883,1689206400,Bob,Clark,M,2nd Ave,Chicago,57107.0,Doctor,1962-03-23,41.8781,-87.6298,2716000.0,IL,Apparel,88.04233454966248,-152.8800755184934,31
31777,2023-03-14 00:00:00,6680709859321007,,Merchant_26,109.89809475780562,TR481350,1701820800,Nancy,Jones,F,Main St,Los Angeles,50936.0,Artist,1986-12-30,34.0522,-118.2437,3979576.0,CA,Travel,-51.69967850714601,-53.92826491691018,26
31778,2023-11-28 00:00:00,7403603358432640,Windows,Merchant_23,476.7446369630784,TR486486,1689120000,Jane,Wilson,M,1st Ave,Houston,93771.0,Nurse,2005-02-08,29.7604,-95.3698,2328000.0,TX,Entertainment,27.17758787626444,-64.8574350738144,23
31779,2023-10-06 00:00:00,3433292761565462,macOS,Merchant_7,349.2833707606316,TR690518,1676592000,Jane,Jones,M,Maple St,New York,64924.0,Clerk,2000-06-07,40.7128,-74.006,8419600.0,NY,Travel,-3.1376392142395133,-1.0539371291183386,7
31780,2023-04-28 00:00:00,6571913445142341,Windows,Merchant_87,381.2222748216892,TR389815,1694736000,Jane,Clark,F,Main St,Los Angeles,77969.0,Lawyer,2003-05-20,34.0522,-118.2437,3979576.0,CA,Apparel,-2.166985418914223,-9.414748982871458,87
31781,2023-01-23 00:00:00,5061190530907283,,Merchant_7,29.54680586896063,TR183219,1694304000,Mike,Williams,M,1st Ave,Chicago,14235.0,Clerk,1978-03-20,41.8781,-87.6298,2716000.0,IL,Travel,-3.1376392142395133,-1.0539371291183386,7
31782,2023-04-10 00:00:00,6538122454518198,,Merchant_35,152.11212799097123,TR946217,1687996800,Alice,Wilson,F,1st Ave,Houston,44121.0,Doctor,1969-04-04,29.7604,-95.3698,2328000.0,TX,Electronics,68.77535645120233,-129.91125924167875,35
31783,2023-05-07 00:00:00,5592459586783938,,Merchant_90,350.33849236442614,TR883786,1683504000,Bob,Davis,M,Broadway,New York,56752.0,Nurse,1964-01-07,40.7128,-74.006,8419600.0,NY,Groceries,79.06589427989428,40.668692758560525,90
31784,2023-05-26 00:00:00,2922323234916060,macOS,Merchant_40,280.2805401549126,TR441344,1680307200,Nancy,Brown,F,Elm St,Chicago,39053.0,Lawyer,1976-10-25,41.8781,-87.6298,2716000.0,IL,Travel,-7.500568465189048,-151.9870289880573,40
31785,2023-12-31 00:00:00,2425454664983668,,Merchant_30,326.84544678838483,TR790501,1701216000,Joe,Davis,F,Elm St,New York,85850.0,Lawyer,1996-12-22,40.7128,-74.006,8419600.0,NY,Travel,58.68090179673305,-140.56922218542377,30
31786,2023-08-21 00:00:00,6109988432551061,,Merchant_97,290.5864717906936,TR909174,1679011200,Nancy,Smith,M,2nd Ave,Los Angeles,28062.0,Engineer,2002-03-19,34.0522,-118.2437,3979576.0,CA,Entertainment,-7.911874954864373,-137.25111128226763,97
31787,2023-03-25 00:00:00,6565856837464655,,Merchant_50,88.33191623308403,TR987599,1680739200,Mike,Brown,F,Maple St,Los Angeles,18360.0,Artist,1968-10-17,34.0522,-118.2437,3979576.0,CA,Electronics,69.80673803130304,117.75738121871323,50
31788,2023-03-29 00:00:00,7538496710156173,other,Merchant_98,388.4963103074305,TR421204,1675382400,John,Wilson,M,Elm St,Phoenix,74249.0,Engineer,1981-03-27,33.4484,-112.074,1680992.0,AZ,Groceries,29.7596419234222,-16.648430317074684,98
31789,2023-07-28 00:00:00,1752467965316559,other,Merchant_93,195.06016454010177,TR967375,1703116800,TestFirst60,TestLast60,F,135 Test St,Test City,42438.0,Doctor,1986-06-12,,,,,Apparel,33.52105454215821,-105.89801217179304,93
31790,2023-10-25 00:00:00,8239601728658208,X11,Merchant_33,491.2189265314913,TR322246,1678147200,Mike,Williams,M,Main St,Phoenix,31073.0,Nurse,1983-07-22,33.4484,-112.074,1680992.0,AZ,Electronics,-5.005953445524312,146.87384731884595,33
31791,2023-01-11 00:00:00,3752485994643137,,Merchant_56,323.0768146269193,TR291156,1678320000,Jane,Smith,M,Maple St,Los Angeles,99994.0,Lawyer,1993-04-16,34.0522,-118.2437,3979576.0,CA,Apparel,71.4501997671077,-17.56124419385975,56
31792,2023-12-08 00:00:00,2643137074075145,,Merchant_100,382.18361322238746,TR800525,1678147200,Mike,Brown,F,2nd Ave,Houston,40805.0,Teacher,1985-01-31,29.7604,-95.3698,2328000.0,TX,Travel,-71.4772913272537,-30.29339434798345,100
31793,2023-04-12 00:00:00,6959811370575606,X11,Merchant_1,170.16356303410825,TR687149,1689984000,Nancy,Clark,M,Maple St,Phoenix,70424.0,Teacher,1989-10-16,33.4484,-112.074,1680992.0,AZ,Groceries,-27.531230030837182,-129.20391478137458,1
31794,2023-11-18 00:00:00,8774228353609192,,Merchant_28,335.53838898014885,TR525671,1688428800,Jane,Williams,M,2nd Ave,Los Angeles,66672.0,Nurse,1987-02-21,34.0522,-118.2437,3979576.0,CA,Electronics,45.26571549503325,123.93299465864146,28
31795,2023-08-03 00:00:00,3995292894244543,Windows,Merchant_75,485.8985163953492,TR192193,1699920000,Nancy,Davis,F,2nd Ave,New York,68813.0,Doctor,1977-03-29,40.7128,-74.006,8419600.0,NY,Travel,-18.52319564172629,91.57648078995732,75
31796,2023-01-29 00:00:00,1925840337245768,,Merchant_31,184.35778411277224,TR394720,1680134400,Bob,Smith,M,Elm St,Houston,10221.0,Artist,1974-03-24,29.7604,-95.3698,2328000.0,TX,Apparel,88.04233454966248,-152.8800755184934,31
31797,2023-02-08 00:00:00,6165732770253866,,Merchant_86,308.30640815348875,TR941446,1683244800,Alice,Wilson,F,Broadway,Phoenix,59630.0,Lawyer,1983-06-24,33.4484,-112.074,1680992.0,AZ,Groceries,-61.26016902797638,-23.03810829457197,86
31798,2023-07-21 00:00:00,3374946954718904,,Merchant_96,41.75246105627553,TR241113,1679356800,Emily,Clark,M,Maple St,Phoenix,73205.0,Clerk,1979-09-28,33.4484,-112.074,1680992.0,AZ,Entertainment,89.06913218571336,-115.5370875639332,96
31799,2023-03-14 00:00:00,8640116332642010,X11,Merchant_99,380.031640837962,TR665080,1685059200,Bob,Smith,F,2nd Ave,Chicago,84995.0,Artist,1979-10-02,41.8781,-87.6298,2716000.0,IL,Apparel,0.5115067976039995,-134.1933430640006,99
31800,2023-02-08 00:00:00,6539311345648820,,Merchant_35,388.32552874132296,TR624050,1684540800,Emily,Smith,M,1st Ave,Los Angeles,73746.0,Nurse,2006-03-04,34.0522,-118.2437,3979576.0,CA,Electronics,68.77535645120233,-129.91125924167875,35
31801,2023-02-06 00:00:00,6630411640575469,,Merchant_38,380.4721647911935,TR945972,1700006400,Jane,Williams,M,1st Ave,Houston,33086.0,Nurse,1981-02-08,29.7604,-95.3698,2328000.0,TX,Entertainment,31.11288565462185,119.4625024232438,38
31802,2023-09-11 00:00:00,7698772322501382,,Merchant_5,69.84008015153823,TR855646,1684368000,Jane,Smith,M,Broadway,Los Angeles,43034.0,Teacher,1978-03-15,34.0522,-118.2437,3979576.0,CA,Apparel,57.51766546394995,-155.8947055801055,5
31803,2023-08-23 00:00:00,7413232340144577,macOS,Merchant_33,409.8480280825547,TR812718,1679529600,Joe,Brown,M,Broadway,Phoenix,22247.0,Artist,2004-07-12,33.4484,-112.074,1680992.0,AZ,Electronics,-5.005953445524312,146.87384731884595,33
31804,2023-03-09 00:00:00,1379606186864305,X11,Merchant_83,34.68193179685905,TR907904,1677283200,Jane,Davis,M,Elm St,Chicago,25201.0,Teacher,1960-08-12,41.8781,-87.6298,2716000.0,IL,Apparel,-53.46181981157716,153.25429593970995,83
31805,2023-06-04 00:00:00,8575486312432990,,Merchant_8,262.8203928085357,TR253803,1693872000,Joe,Clark,F,Elm St,New York,60387.0,Nurse,1981-07-11,40.7128,-74.006,8419600.0,NY,Electronics,-25.158214700976583,-131.70660301011432,8
31806,2023-12-01 00:00:00,1717402167435728,X11,Merchant_75,304.5267859478538,TR143554,1691193600,John,Williams,F,1st Ave,Houston,17360.0,Artist,1998-05-23,29.7604,-95.3698,2328000.0,TX,Travel,-18.52319564172629,91.57648078995732,75
31807,2023-07-26 00:00:00,8558682848104836,,Merchant_95,189.16372488332453,TR737101,1672617600,Jane,Brown,M,Elm St,Houston,57938.0,Doctor,1959-07-13,29.7604,-95.3698,2328000.0,TX,Groceries,-23.358542258596827,-178.25621504842638,95
31808,2023-05-21 00:00:00,4351189092752038,,Merchant_50,161.80310319665907,TR365921,1698192000,Mike,Johnson,F,Elm St,New York,55945.0,Lawyer,1990-11-10,40.7128,-74.006,8419600.0,NY,Electronics,69.80673803130304,117.75738121871323,50
31809,2023-11-19 00:00:00,5604654092341286,macOS,Merchant_93,21.333938127148446,TR390094,1698019200,Jane,Johnson,F,1st Ave,Phoenix,79141.0,Teacher,1988-07-09,33.4484,-112.074,1680992.0,AZ,Apparel,33.52105454215821,-105.89801217179304,93
31810,2023-05-24 00:00:00,3302325965752194,X11,Merchant_31,160.4788015917558,TR255338,1691107200,Alice,Brown,M,2nd Ave,New York,23322.0,Doctor,1955-07-27,40.7128,-74.006,8419600.0,NY,Apparel,88.04233454966248,-152.8800755184934,31
31811,2023-05-02 00:00:00,3735780944939712,Windows,Merchant_78,366.9200661122805,TR849020,1700611200,Emily,Clark,M,2nd Ave,Phoenix,74863.0,Lawyer,1980-10-02,33.4484,-112.074,1680992.0,AZ,Electronics,-26.58433665786434,132.9141057936119,78
31812,2023-11-25 00:00:00,5435766319978018,,Merchant_44,366.3565331431642,TR782078,1691193600,Nancy,Jones,M,Maple St,Chicago,78376.0,Doctor,1972-11-25,41.8781,-87.6298,2716000.0,IL,Groceries,-69.8131281842011,122.13802854822,44
31813,2023-01-01 00:00:00,5830303947455004,,Merchant_55,266.544171167128,TR610202,1702512000,Alice,Clark,F,Main St,Chicago,98600.0,Doctor,1979-10-10,41.8781,-87.6298,2716000.0,IL,Groceries,67.32664769991092,-68.9949147777756,55
31814,2023-09-06 00:00:00,1160490136796889,macOS,Merchant_86,89.97178515839596,TR637509,1684540800,Bob,Smith,M,1st Ave,Phoenix,19191.0,Clerk,2004-06-23,33.4484,-112.074,1680992.0,AZ,Groceries,-61.26016902797638,-23.03810829457197,86
31815,2023-02-14 00:00:00,4031647356924302,,Merchant_76,22.500869491524696,TR857382,1686960000,Alice,Clark,F,1st Ave,Los Angeles,50693.0,Engineer,1999-08-15,34.0522,-118.2437,3979576.0,CA,Travel,-13.782030156854788,88.33761530797369,76
31816,2023-11-18 00:00:00,9635182088088053,other,Merchant_20,44.06361251185268,TR761406,1678320000,Nancy,Wilson,F,Main St,Houston,91449.0,Lawyer,1955-11-19,29.7604,-95.3698,2328000.0,TX,Groceries,-79.37573671650925,172.18212748118322,20
31817,2023-11-13 00:00:00,4994940629232861,,Merchant_27,314.1049774912099,TR191553,1703376000,Nancy,Smith,M,Main St,Phoenix,82157.0,Teacher,2002-08-07,33.4484,-112.074,1680992.0,AZ,Electronics,37.74817450316209,-118.17139987306292,27
31818,2023-11-28 00:00:00,1704801862125701,,Merchant_47,135.62140519121655,TR360831,1700438400,Mike,Clark,F,Main St,Phoenix,22665.0,Nurse,2000-12-15,33.4484,-112.074,1680992.0,AZ,Apparel,23.79208222892042,-86.58836673314276,47
31819,2023-11-09 00:00:00,8541991134015686,,Merchant_36,370.99472400699295,TR385411,1683158400,Bob,Smith,F,Elm St,Phoenix,88700.0,Nurse,1990-05-21,33.4484,-112.074,1680992.0,AZ,Electronics,88.31166896584762,-91.21238063158488,36
31820,2023-05-16 00:00:00,2965566393362759,,Merchant_78,359.8030217934196,TR924191,1701216000,Joe,Jones,F,Elm St,Houston,16390.0,Artist,1983-01-12,29.7604,-95.3698,2328000.0,TX,Electronics,-26.58433665786434,132.9141057936119,78
31821,2023-09-24 00:00:00,8643890375876576,macOS,Merchant_45,210.030124440616,TR934356,1674259200,John,Smith,F,1st Ave,Chicago,40369.0,Artist,1988-12-15,41.8781,-87.6298,2716000.0,IL,Groceries,-8.21197342866131,-29.061472035387425,45
31822,2023-05-26 00:00:00,3433292761565462,X11,Merchant_100,277.6275520388954,TR779069,1689984000,Jane,Jones,M,Maple St,New York,64924.0,Clerk,2000-06-07,40.7128,-74.006,8419600.0,NY,Travel,-71.4772913272537,-30.29339434798345,100
31823,2023-01-13 00:00:00,3019859852174019,X11,Merchant_65,365.7824010757523,TR292094,1691366400,Bob,Clark,M,Broadway,Chicago,97951.0,Artist,1977-02-11,41.8781,-87.6298,2716000.0,IL,Apparel,-56.55747588023847,33.520959419427044,65
31824,2023-10-28 00:00:00,2943708768126750,X11,Merchant_78,340.3905350878819,TR328860,1674950400,John,Davis,F,2nd Ave,Chicago,,,1997-06-30,41.8781,-87.6298,2716000.0,IL,Electronics,-26.58433665786434,132.9141057936119,78
31825,2023-11-30 00:00:00,2823728314429617,,Merchant_49,430.76755283723935,TR426633,1691366400,Joe,Davis,F,Elm St,Phoenix,86842.0,Artist,2005-01-25,33.4484,-112.074,1680992.0,AZ,Entertainment,-86.438761259704,178.66385260859022,49
31826,2023-03-17 00:00:00,7535110911009677,Windows,Merchant_28,324.79424557585867,TR558811,1703548800,Nancy,Clark,M,Elm St,Los Angeles,30282.0,Engineer,1955-01-03,34.0522,-118.2437,3979576.0,CA,Electronics,45.26571549503325,123.93299465864146,28
31827,2023-06-09 00:00:00,5491563353191361,,Merchant_9,216.32133888943284,TR969476,1690156800,Joe,Williams,F,2nd Ave,Chicago,84918.0,Doctor,1997-12-30,41.8781,-87.6298,2716000.0,IL,Groceries,1.3488588263006562,-108.5544689477847,9
31828,2023-11-10 00:00:00,2363500895528327,,Merchant_84,380.2373585194016,TR239742,1673740800,Bob,Johnson,F,Maple St,Chicago,21990.0,Teacher,1979-03-24,41.8781,-87.6298,2716000.0,IL,Entertainment,36.97594182103788,31.37227545761604,84
31829,2023-11-22 00:00:00,8088686348053599,,Merchant_83,232.4952890971288,TR120461,1696896000,Mike,Smith,M,2nd Ave,Phoenix,82061.0,Lawyer,1985-10-12,33.4484,-112.074,1680992.0,AZ,Apparel,-53.46181981157716,153.25429593970995,83
31830,2023-02-15 00:00:00,8249625360285184,,Merchant_77,411.5097967694764,TR506432,1693440000,Mike,Jones,F,Broadway,Phoenix,93715.0,Clerk,2006-07-28,33.4484,-112.074,1680992.0,AZ,Travel,-71.4267103648976,103.754631599115,77
31831,2023-05-06 00:00:00,7297503677315534,macOS,Merchant_35,211.2894551910396,TR536876,1696204800,Jane,Wilson,M,Broadway,Houston,96076.0,Nurse,1991-09-01,29.7604,-95.3698,2328000.0,TX,Electronics,68.77535645120233,-129.91125924167875,35
31832,2023-07-29 00:00:00,1078594386886355,X11,Merchant_80,343.0985399606556,TR124988,1695254400,Jane,Smith,M,Broadway,Los Angeles,99975.0,Engineer,1971-09-04,34.0522,-118.2437,3979576.0,CA,Groceries,-78.3474631198586,-41.900737814640735,80
31833,2023-11-12 00:00:00,9522467417587573,other,Merchant_1,406.33895397003806,TR436767,1689984000,Nancy,Wilson,F,Broadway,Houston,18424.0,Engineer,1993-11-11,29.7604,-95.3698,2328000.0,TX,Groceries,-27.531230030837182,-129.20391478137458,1
31834,2023-07-21 00:00:00,2074110786653074,X11,Merchant_18,62.12967717971088,TR274058,1681257600,Emily,Johnson,M,Main St,Houston,97260.0,Nurse,1966-11-30,29.7604,-95.3698,2328000.0,TX,Electronics,-16.72838041637803,146.74382358294196,18
31835,2023-01-03 00:00:00,6874874542906521,,Merchant_11,458.9390581304748,TR253163,1682294400,John,Johnson,F,Maple St,Chicago,64828.0,Lawyer,1981-12-03,41.8781,-87.6298,2716000.0,IL,Travel,-47.34271650763817,75.54811793589215,11
31836,2023-08-08 00:00:00,2931896599837395,,Merchant_64,266.69497112744494,TR889020,1701820800,Jane,Brown,M,Maple St,Los Angeles,26239.0,Nurse,1989-07-16,34.0522,-118.2437,3979576.0,CA,Entertainment,51.54434389615688,35.550431764943085,64
31837,2023-01-08 00:00:00,6188146819318384,Windows,Merchant_79,481.6761730240654,TR769206,1687910400,Alice,Wilson,F,Maple St,New York,23643.0,Lawyer,1961-09-19,40.7128,-74.006,8419600.0,NY,Apparel,75.41967884170802,151.0070264380201,79
31838,2023-07-17 00:00:00,7287636728008674,X11,Merchant_86,390.73958427886265,TR123076,1683417600,Alice,Smith,F,1st Ave,New York,10136.0,Nurse,2002-05-22,40.7128,-74.006,8419600.0,NY,Groceries,-61.26016902797638,-23.03810829457197,86
31839,2023-05-27 00:00:00,6884379951554452,X11,Merchant_3,353.5252807160688,TR588859,1689206400,Joe,Clark,M,Maple St,Los Angeles,11244.0,Clerk,2004-07-18,34.0522,-118.2437,3979576.0,CA,Groceries,40.15614746856807,108.60618938189026,3
31840,2023-10-22 00:00:00,3588457237642318,,Merchant_29,169.5144800415166,TR984385,1672790400,Jane,Williams,M,Broadway,New York,42357.0,Doctor,1997-06-14,40.7128,-74.006,8419600.0,NY,Travel,46.78540530038663,2.869387620597508,29
31841,2023-02-13 00:00:00,8136857573405336,other,Merchant_20,408.49806832563576,TR451278,1683504000,Bob,Johnson,F,Broadway,Los Angeles,21552.0,Nurse,2001-11-04,34.0522,-118.2437,3979576.0,CA,Groceries,-79.37573671650925,172.18212748118322,20
31842,2023-07-01 00:00:00,2780949145106018,,Merchant_24,283.8956319811831,TR319049,1690934400,Alice,Wilson,M,Elm St,Phoenix,83928.0,Clerk,1975-06-09,33.4484,-112.074,1680992.0,AZ,Entertainment,-68.19871354671864,-107.53671150242468,24
31843,2023-09-13 00:00:00,8186835335287556,X11,Merchant_10,141.9265439064251,TR198535,1680912000,John,Johnson,F,Main St,New York,94689.0,Clerk,2004-12-08,40.7128,-74.006,8419600.0,NY,Groceries,7.226804365987036,-163.67033330540664,10
31844,2023-11-27 00:00:00,5713842981222118,,Merchant_38,300.8752424237164,TR182150,1679529600,TestFirst75,TestLast75,M,398 Test St,Test City,55757.0,Teacher,1954-11-16,,,,,Entertainment,31.11288565462185,119.4625024232438,38
31845,2023-04-07 00:00:00,8874992733418569,other,Merchant_24,305.6899423183096,TR686334,1701907200,Nancy,Clark,F,2nd Ave,New York,92830.0,Lawyer,1976-05-10,40.7128,-74.006,8419600.0,NY,Entertainment,-68.19871354671864,-107.53671150242468,24
31846,2023-04-18 00:00:00,3034332733302302,,Merchant_90,319.37798799065456,TR394348,1700352000,Mike,Williams,F,1st Ave,Chicago,54327.0,Clerk,1985-03-24,41.8781,-87.6298,2716000.0,IL,Groceries,79.06589427989428,40.668692758560525,90
31847,2023-11-11 00:00:00,6197149415702587,X11,Merchant_19,176.2947386727696,TR304632,1688860800,Joe,Smith,F,1st Ave,Los Angeles,72760.0,Nurse,1956-08-26,34.0522,-118.2437,3979576.0,CA,Electronics,74.14741804705375,-67.80265419735579,19
31848,2023-04-03 00:00:00,5582733690663713,macOS,Merchant_9,267.1539611321742,TR661868,1700352000,Bob,Johnson,F,1st Ave,Houston,92334.0,Engineer,2000-09-29,29.7604,-95.3698,2328000.0,TX,Groceries,1.3488588263006562,-108.5544689477847,9
31849,2023-05-23 00:00:00,9677820889829059,,Merchant_93,74.03217810239457,TR462920,1703635200,TestFirst59,TestLast59,M,32 Test St,Test City,54954.0,Engineer,1988-10-02,,,,,Apparel,33.52105454215821,-105.89801217179304,93
31850,2023-07-02 00:00:00,3536912764436693,,Merchant_99,352.7219678291309,TR685664,1702857600,John,Williams,F,Broadway,Houston,19216.0,Doctor,1994-10-26,29.7604,-95.3698,2328000.0,TX,Apparel,0.5115067976039995,-134.1933430640006,99
31851,2023-11-11 00:00:00,3557438814979635,,Merchant_89,408.39148861485086,TR500991,1694822400,Nancy,Clark,F,Broadway,Los Angeles,69427.0,Lawyer,1998-03-04,34.0522,-118.2437,3979576.0,CA,Groceries,56.70517035971261,106.3284407704616,89
31852,2023-01-11 00:00:00,3700790148177958,,Merchant_18,427.38245669696056,TR118195,1675555200,Nancy,Clark,M,Main St,New York,71267.0,Nurse,1981-09-17,40.7128,-74.006,8419600.0,NY,Electronics,-16.72838041637803,146.74382358294196,18
31853,2023-01-04 00:00:00,9852319985897582,Windows,Merchant_57,234.4827347272721,TR731526,1679616000,Nancy,Wilson,F,1st Ave,Phoenix,26942.0,Clerk,1955-12-24,33.4484,-112.074,1680992.0,AZ,Entertainment,88.09979154289479,-68.06583980919721,57
31854,2023-10-19 00:00:00,1780574353693272,,Merchant_96,212.46797162042185,TR788189,1688774400,Nancy,Wilson,M,2nd Ave,Los Angeles,85022.0,Doctor,2000-01-20,34.0522,-118.2437,3979576.0,CA,Entertainment,89.06913218571336,-115.5370875639332,96
31855,2023-12-19 00:00:00,1630543096299767,X11,Merchant_86,281.7520055796897,TR255496,1691366400,Bob,Davis,F,Maple St,Houston,24101.0,Nurse,1985-07-14,29.7604,-95.3698,2328000.0,TX,Groceries,-61.26016902797638,-23.03810829457197,86
31856,2023-01-01 00:00:00,5683588910067478,macOS,Merchant_63,68.01203671585122,TR688645,1698883200,TestFirst1,TestLast1,M,709 Test St,Test City,23804.0,Teacher,1991-10-07,,,,,Travel,-0.7875016140319246,-174.90023314845143,63
31857,2023-04-06 00:00:00,8014698683617966,,Merchant_17,452.2734506353922,TR639118,1676851200,John,Williams,M,2nd Ave,Chicago,34904.0,Engineer,1980-04-23,41.8781,-87.6298,2716000.0,IL,Entertainment,86.43020454790332,108.18764316924928,17
31858,2023-01-04 00:00:00,6705915894177882,Windows,Merchant_51,336.92747422443017,TR410540,1697932800,Bob,Wilson,M,Maple St,Houston,82526.0,Doctor,1983-08-25,29.7604,-95.3698,2328000.0,TX,Travel,-73.48012830431723,-4.613521473958741,51
31859,2023-06-15 00:00:00,2028820161461032,,Merchant_22,263.46152647756014,TR598792,1673308800,Jane,Jones,F,2nd Ave,Houston,14852.0,Engineer,1955-12-05,29.7604,-95.3698,2328000.0,TX,Travel,47.18266849731842,-159.7418881952124,22
31860,2023-06-03 00:00:00,9173332724794494,X11,Merchant_66,33.09968229806056,TR977620,1683590400,Joe,Brown,M,Maple St,New York,42539.0,Lawyer,1990-12-18,40.7128,-74.006,8419600.0,NY,Electronics,-38.54077892309248,-38.77621866796056,66
31861,2023-10-13 00:00:00,2317809293415808,other,Merchant_50,355.9667038966992,TR104693,1673222400,Alice,Smith,F,1st Ave,Los Angeles,84283.0,Artist,1996-09-16,34.0522,-118.2437,3979576.0,CA,Electronics,69.80673803130304,117.75738121871323,50
31862,2023-09-28 00:00:00,6181243869749533,Windows,Merchant_29,120.91631663432553,TR607177,1700956800,Joe,Johnson,F,2nd Ave,Chicago,58183.0,Teacher,1969-05-07,41.8781,-87.6298,2716000.0,IL,Travel,46.78540530038663,2.869387620597508,29
31863,2023-12-21 00:00:00,7870390129294137,other,Merchant_36,117.62722465592856,TR223126,1688342400,John,Williams,F,Maple St,Phoenix,46124.0,Doctor,1974-09-19,33.4484,-112.074,1680992.0,AZ,Electronics,88.31166896584762,-91.21238063158488,36
31864,2023-07-24 00:00:00,6043914128567345,macOS,Merchant_88,92.69101064801112,TR259630,1676160000,Bob,Brown,F,Broadway,Los Angeles,84622.0,Teacher,1968-10-26,34.0522,-118.2437,3979576.0,CA,Apparel,-17.917907867471598,15.543522879757631,88
31865,2023-10-24 00:00:00,7554841364236395,,Merchant_70,208.05967195816177,TR129483,1692748800,Mike,Johnson,F,2nd Ave,Los Angeles,23901.0,Lawyer,1995-04-11,34.0522,-118.2437,3979576.0,CA,Electronics,31.73006966153801,-67.77740733493759,70
31866,2023-05-15 00:00:00,7184673287835802,,Merchant_12,133.9678850045675,TR768023,1690761600,TestFirst6,TestLast6,M,944 Test St,Test City,65392.0,Lawyer,1968-01-08,,,,,Electronics,87.97582122185094,73.47387297180416,12
31867,2023-02-23 00:00:00,7297503677315534,,Merchant_39,291.5406781546575,TR412074,1684886400,Jane,Wilson,M,Broadway,Houston,96076.0,Nurse,1991-09-01,29.7604,-95.3698,2328000.0,TX,Apparel,-42.51539623323934,160.57881794239506,39
31868,2023-02-24 00:00:00,9191282011058666,X11,Merchant_96,379.36775596822827,TR500202,1699056000,Jane,Johnson,F,Elm St,Phoenix,74589.0,Nurse,1983-02-19,33.4484,-112.074,1680992.0,AZ,Entertainment,89.06913218571336,-115.5370875639332,96
31869,2023-06-10 00:00:00,3460245159749480,,Merchant_75,276.2058630701738,TR207308,1700179200,Alice,Wilson,M,Broadway,New York,90146.0,Nurse,2001-12-23,40.7128,-74.006,8419600.0,NY,Travel,-18.52319564172629,91.57648078995732,75
31870,2023-09-21 00:00:00,3747766444585692,other,Merchant_85,183.09632229874933,TR120972,1690502400,Joe,Williams,F,Main St,Phoenix,74717.0,Artist,1978-06-13,33.4484,-112.074,1680992.0,AZ,,,76.43321219151005,85
31871,2023-06-10 00:00:00,7589371177001440,,Merchant_52,162.6946260793201,TR738678,1691884800,Alice,Davis,M,Main St,New York,92418.0,Teacher,1971-08-06,40.7128,-74.006,8419600.0,NY,Travel,-58.01764739935751,-140.93078325151444,52
31872,2023-07-05 00:00:00,7096992961511116,,Merchant_87,56.71291819705711,TR327863,1680998400,Nancy,Brown,M,Main St,Houston,44860.0,Teacher,1991-02-02,29.7604,-95.3698,2328000.0,TX,Apparel,-2.166985418914223,-9.414748982871458,87
31873,2023-09-04 00:00:00,4989637927125098,,Merchant_58,98.14230382681308,TR202646,1691712000,Alice,Davis,M,Maple St,Phoenix,24944.0,Nurse,2006-01-26,33.4484,-112.074,1680992.0,AZ,Electronics,-82.6737493094161,18.37997667711972,58
31874,2023-08-15 00:00:00,2922323234916060,,Merchant_96,282.5656026750383,TR134338,1676160000,Nancy,Brown,F,Elm St,Chicago,39053.0,Lawyer,1976-10-25,41.8781,-87.6298,2716000.0,IL,Entertainment,89.06913218571336,-115.5370875639332,96
